10.773106,106.659882,-0.5235987755982988,-0.6738629150020432
10.773106,106.659882,-0.5235987755982988,-0.7393256773882954
10.773106,106.659882,-0.5235987755982988,-0.7004252903276552
10.773104,106.659882,-0.5235987755982988,-0.7706138981828248
10.773102,106.659882,-0.5235987755982988,-0.8998784105594986
10.7731,106.659882,-0.5235987755982988,-0.9145458259807011
10.773098,106.659882,-0.17453292519943295,-1.1762601987919858
10.773096,106.659882,-0.17453292519943295,-1.1632687706915958
10.773093,106.659882,0.3490658503988659,-1.478348417978322
10.773091,106.659882,0.0,-1.1861935133369088
10.773086,106.659882,-0.17453292519943295,-1.0483389092609394
10.773084,106.659882,-0.17453292519943295,-1.0096953823063153
10.773082,106.659882,0.0,-1.156756004774609
10.77308,106.659882,0.0,-1.1362322243148022
10.773077,106.659882,-0.3490658503988659,-0.9524990752161614
10.773073,106.659882,-0.17453292519943295,-0.9498229967806635
10.773071,106.659882,-0.17453292519943295,-0.981845442684922
10.773067,106.659882,0.3490658503988659,-1.3954206519128456
10.773066,106.659882,0.17453292519943295,-1.1954639867385093
10.773063,106.659882,0.17453292519943295,-1.1981990573027246
10.773061,106.659882,0.0,-1.0669753779341022
10.773059,106.659882,-0.3490658503988659,-0.6817449964369747
10.773057,106.659882,-0.3490658503988659,-0.6589666520093193
10.773055,106.659882,-0.3490658503988659,-0.7207115838361431
10.773051,106.659882,-0.3490658503988659,-0.7114210740547297
10.773049,106.659897,-0.3490658503988659,-0.9028965037152172
10.773046,106.659897,0.17453292519943295,-1.2270634520985468
10.773045,106.659897,0.17453292519943295,-1.374596988980961
10.773043,106.659897,0.17453292519943295,-1.2210243336339663
10.773041,106.659897,-0.3490658503988659,-0.7516751559365091
10.773039,106.659897,-0.17453292519943295,-0.918500166107067
10.773037,106.659897,-0.3490658503988659,-0.7422251928746334
10.773032,106.659897,-0.17453292519943295,-0.8703663240782611
10.77303,106.659897,-0.17453292519943295,-0.8655309417454884
10.773028,106.659897,-0.17453292519943295,-0.7900445789321076
10.773026,106.659897,-0.17453292519943295,-0.8502796264230311
10.773025,106.659897,0.0,-0.9178023485655347
10.773023,106.659897,0.0,-0.9951591109251077
10.773021,106.659897,0.17453292519943295,-1.0606106333909768
10.773019,106.659897,0.0,-0.9463632131511427
10.773014,106.659897,-0.17453292519943295,-0.7632411910900878
10.773012,106.659912,-0.5235987755982988,-0.6487854483507355
10.77301,106.659912,-0.17453292519943295,-0.8382684275904388
10.773008,106.659912,-0.17453292519943295,-0.8260036498708243
10.773006,106.659912,-0.17453292519943295,-0.8002791722125098
10.773005,106.659912,-0.3490658503988659,-0.7584420417925865
10.773002,106.659912,0.17453292519943295,-1.1009732922055229
10.773,106.659912,-0.17453292519943295,-0.8329407227822636
10.772996,106.659912,-0.17453292519943295,-0.8375402587732143
10.772994,106.659912,0.0,-0.9435248190952094
10.772992,106.659912,-0.17453292519943295,-0.7814097544440834
10.77299,106.659912,0.17453292519943295,-1.017919827527318
10.772988,106.659912,0.0,-0.9440302140867093
10.772985,106.659912,-0.17453292519943295,-0.7969703944698715
10.772984,106.659912,-0.17453292519943295,-0.6522203435851229
10.77298,106.659927,-0.3490658503988659,-0.7785552335458615
10.772978,106.659927,0.0,-0.9768616724591447
10.772976,106.659927,0.0,-0.9744433267942889
10.772974,106.659927,-0.17453292519943295,-0.8572325992839561
10.772974,106.659927,0.0,-1.0423685742221798
10.772971,106.659927,-0.3490658503988659,-0.7445691002468917
10.772969,106.659927,-0.3490658503988659,-0.6560357729563228
10.772967,106.659927,-0.17453292519943295,-0.8104155034560248
10.772964,106.659927,0.3490658503988659,-1.253773901157898
10.772962,106.659927,0.3490658503988659,-1.2146825576237972
10.77296,106.659927,-0.17453292519943295,-0.7501493541978307
10.772958,106.659927,-0.3490658503988659,-0.5799573944606655
10.772955,106.659943,-0.3490658503988659,-0.8261312159858526
10.772955,106.659943,-0.3490658503988659,-0.8129957633155882
10.772953,106.659943,-0.3490658503988659,-0.7061835678622974
10.772951,106.659943,-0.3490658503988659,-0.7805218530937162
10.772947,106.659943,-0.17453292519943295,-0.9329165159153702
10.772945,106.659943,-0.17453292519943295,-0.9195621640503204
10.772943,106.659943,0.17453292519943295,-1.1283809479411682
10.772941,106.659943,0.0,-1.0488180894070744
10.772937,106.659943,0.0,-0.9111879870327891
10.772935,106.659943,0.17453292519943295,-1.1516844095808714
10.772933,106.659943,-0.17453292519943295,-0.7155962506913505
